name,Id,location,score,length,start,end,Floor,Area,ZX,ZY,length
,1017,100244.9562,,29.32654667,100215.6297,100274.2827,14,628.426,116.4372002,39.90326096,87.97964
,1018,100405.7747,,12.18248333,100393.5922,100417.9572,5,730.949,116.4357321,39.90342177,36.54745
,1019,100588.6071,,5.708893333,100582.8982,100594.316,2,856.334,116.4312036,39.90360461,17.12668
,1020,100742.2,,4.248006667,100737.952,100746.448,2,637.201,116.43181,39.9037582,12.74402
Jingduyuan Hotel,1021,100839.5096,,7.937866667,100831.5717,100847.4475,2,1190.68,116.4308201,39.90385551,23.8136
,1022,100842.2901,,58.56946667,100783.7206,100900.8596,14,1255.06,116.4369226,39.90385829,175.7084
,1023,100864.9352,,5.361953333,100859.5732,100870.2972,2,804.293,116.4311821,39.90388094,16.08586
,1024,100925.3242,,0.130725667,100925.1935,100925.4549,1,39.2177,116.4250177,39.90394132,0.392177
,1025,100978.1475,,1.494446667,100976.6531,100979.6419,2,224.167,116.4289824,39.90399415,4.48334
,1026,100986.0016,,0.171872333,100985.8297,100986.1735,1,51.5617,116.425062,39.904002,0.515617
,1027,101028.4724,,38.54033333,100989.9321,101067.0127,5,2312.42,116.427993,39.90404447,115.621
,1028,101044.6612,,15.41221667,101029.249,101060.0734,5,924.733,116.4177105,39.90406066,46.23665
,1029,101064.6618,,36.88293333,101027.7789,101101.5447,8,1383.11,116.4240602,39.90408066,110.6488
,1030,101099.65,,0.467633333,101099.1824,101100.1176,1,140.29,116.4254342,39.90411565,1.4029
,1031,101103.8045,,0.254013333,101103.5505,101104.0585,1,76.204,116.4248941,39.9041198,0.76204
,1032,101123.5012,,19.33610667,101104.1651,101142.8373,8,725.104,116.4311808,39.9041395,58.00832
,1033,101124.9256,,14.22429333,101110.7013,101139.1499,8,533.411,116.4316833,39.90414093,42.67288
,1034,101144.4231,,0.212825,101144.2103,101144.6359,1,63.8475,116.4256886,39.90416042,0.638475
,1035,101147.55,,10.80702,101136.743,101158.357,6,540.351,116.4322257,39.90416355,32.42106
,1036,101151.7491,,47.69526667,101104.0538,101199.4444,11,1300.78,116.4233607,39.90416775,143.0858
,1037,101160.9015,,0.305045667,101160.5965,101161.2065,1,91.5137,116.4252288,39.9041769,0.915137
,1038,101213.3981,,40.72066667,101172.6774,101254.1188,2,6108.1,116.4194149,39.9042294,122.162
,1039,101218.0706,,5.937713333,101212.1329,101224.0083,2,890.657,116.4291648,39.90423407,17.81314
,1040,101220.1256,,1.771716667,101218.3539,101221.8973,5,106.303,116.4244358,39.90423613,5.31515
,1041,101226.3688,,0.313633667,101226.0552,101226.6824,1,94.0901,116.4248958,39.90424237,0.940901
,1042,101234.2922,,1.586486667,101232.7057,101235.8787,2,237.973,116.4240454,39.90425029,4.75946
,1043,101249.9108,,2.13365,101247.7772,101252.0445,5,128.019,116.4243692,39.90426591,6.40095
,1044,101252.45,,11.55086667,101240.8991,101264.0009,5,693.052,116.4287938,39.90426845,34.6526
,1045,101271.2209,,12.0107,101259.2102,101283.2316,3,1201.07,116.4263277,39.90428722,36.0321
,1046,101305.749,,23.7618,101281.9872,101329.5108,6,1188.09,116.4357699,39.90432175,71.2854
,1047,101306.15,,0.457633333,101305.6924,101306.6076,1,137.29,116.4256212,39.90432215,1.3729
,1048,101353.35,,0.300295,101353.0497,101353.6503,1,90.0885,116.4248859,39.90436935,0.900885
,1049,101378.7567,,93.77593333,101284.9808,101472.5326,26,1082.03,116.4365078,39.90439476,281.3278
,1050,101408.5538,,1.424586667,101407.1292,101409.9784,2,213.688,116.4240208,39.90442455,4.27376
,1051,101447.95,,0.55792,101447.3921,101448.5079,1,167.376,116.4257208,39.90446395,1.67376
,1052,101471.453,,1.430963333,101470.022,101472.884,5,85.8578,116.4248817,39.90448745,4.29289
,1053,101476.75,,15.0025,101461.7475,101491.7525,6,750.125,116.4320527,39.90449275,45.0075
,1054,101478.8241,,0.61223,101478.2119,101479.4363,1,183.669,116.4252033,39.90449482,1.83669
,1055,101484.0604,,105.9547667,101378.1056,101590.0152,17,1869.79,116.434985,39.90450006,317.8643
,1056,101486.153,,12.07114,101474.0819,101498.2241,6,603.557,116.4314466,39.90450215,36.21342
,1057,101566.6717,,13.62875,101553.043,101580.3005,5,817.725,116.4336137,39.90458267,40.88625
,1058,101570.7399,,35.67906667,101535.0608,101606.419,4,2675.93,116.4239626,39.90458674,107.0372
,1059,101598.7815,,3.86147,101594.92,101602.643,3,386.147,116.4256438,39.90461478,11.58441
,1060,101599.3254,,5.122813333,101594.2026,101604.4482,4,384.211,116.4285511,39.90461533,15.36844
,1061,101615.0697,,5.78553,101609.2842,101620.8552,3,578.553,116.4250773,39.90463107,17.35659
,1062,101683.4,,225.369,101458.031,101908.769,30,2253.69,116.4307748,39.9046994,676.107
,1063,101726.7231,,31.93446667,101694.7886,101758.6576,7,1368.62,116.4178863,39.90474272,95.8034
,1064,101879.8585,,21.53497667,101858.3235,101901.3935,13,496.961,116.4288712,39.90489586,64.60493
,1065,101892.6987,,17.81893333,101874.8798,101910.5176,4,1336.42,116.4318129,39.9049087,53.4568
,1066,101910.7827,,4.549773333,101906.2329,101915.3325,2,682.466,116.4220731,39.90492678,13.64932
,1067,101941.2641,,25.84183333,101915.4223,101967.1059,5,1550.51,116.4266069,39.90495726,77.5255
,1068,101965.4859,,21.90783333,101943.5781,101987.3937,5,1314.47,116.4250459,39.90498149,65.7235
,1069,101989.3886,,10.40253333,101978.9861,101999.7911,2,1560.38,116.433222,39.90500539,31.2076
,1070,102040.2771,,30.37052,102009.9066,102070.6476,12,759.263,116.4355547,39.90505628,91.11156
,1071,102094.6624,,24.3598,102070.3026,102119.0222,6,1217.99,116.4348284,39.90511066,73.0794
,1072,102188.372,,57.5408,102130.8312,102245.9128,12,1438.52,116.4342568,39.90520437,172.6224
湖南大厦,1073,102192.83,,181.8194,102011.0106,102374.6494,14,3896.13,116.4202206,39.90520883,545.4582
,1074,102261.8028,,40.5425,102221.2603,102302.3453,5,2432.55,116.4253664,39.9052778,121.6275
,1075,102325.6246,,41.65006667,102283.9745,102367.2747,2,6247.51,116.4192108,39.90534162,124.9502
,1076,102403.8949,,3.904866667,102399.99,102407.7998,1,1171.46,116.4314963,39.90541989,11.7146
,1077,102426.6457,,27.42576,102399.2199,102454.0715,12,685.644,116.4308161,39.90544265,82.27728
,1078,102430.3359,,55.77324,102374.5627,102486.1091,18,929.554,116.4319824,39.90544634,167.31972
,1079,102457.31,,25.3618,102431.9482,102482.6718,2,3804.27,116.4267432,39.90547331,76.0854
,1080,102480.4661,,76.61866667,102403.8474,102557.0848,20,1149.28,116.4328124,39.90549647,229.856
,1081,102594.9332,,61.78185,102533.1514,102656.7151,27,686.465,116.433595,39.90561093,185.34555
,1082,102686,,32.9222,102653.0778,102718.9222,3,3292.22,116.4175157,39.905702,98.7666
,1083,102735.3284,,13.11966667,102722.2087,102748.4481,4,983.975,116.4246594,39.90575133,39.359
北京中粮广场,1084,102751.1679,,423.6778,102327.4901,103174.8457,13,9777.18,116.4237104,39.90576717,1271.0334
,1085,102821.5311,,4.58048,102816.9506,102826.1116,2,687.072,116.4268683,39.90583753,13.74144
,1086,102847.7007,,39.71833333,102807.9824,102887.419,5,2383.1,116.425676,39.9058637,119.155
中国海关博物馆,1087,102850.3732,,89.79533333,102760.5779,102940.1685,2,13469.3,116.4267252,39.90586637,269.386
New Otani Chang Fu Gong,1088,102960.5332,,41.8522,102918.681,103002.3854,2,6277.83,116.4314098,39.90597653,125.5566
Agricultural Bank of China,1089,103171.3747,,106.2331667,103065.1415,103277.6079,23,1385.65,116.4177955,39.90618737,318.6995
,1090,103174.75,,48.93664,103125.8134,103223.6866,24,611.708,116.4225001,39.90619075,146.80992
北京邮政公司,1091,103176.8989,,209.2656,102967.6333,103386.1645,12,5231.64,116.4193755,39.9061929,627.7968
,1092,103181.5696,,12.84322667,103168.7264,103194.4128,4,963.242,116.4285038,39.90619757,38.52968
,1093,103205.0399,,8.037266667,103197.0026,103213.0772,2,1205.59,116.4316587,39.90622104,24.1118
,1094,103276.1057,,69.754,103206.3517,103345.8597,12,1743.85,116.4250068,39.90629211,209.262
,1095,103313.5274,,95.0008,103218.5266,103408.5282,12,2375.02,116.4336159,39.90632953,285.0024
,1096,104785.7985,,86.2235,104699.575,104872.022,15,1724.47,116.4261988,39.9078018,258.6705
,1097,104828.7481,,4.32925,104824.4189,104833.0774,3,432.925,116.4248886,39.90784475,12.98775
,1098,104859.0467,,60.3554,104798.6913,104919.4021,7,2586.66,116.4315756,39.90787505,181.0662
,1099,104871.949,,8.75777,104863.1912,104880.7068,3,875.777,116.4253301,39.90788795,26.27331
,1100,104883.643,,17.8693,104865.7737,104901.5123,3,1786.93,116.4181279,39.90789964,53.6079
,1101,104938.5516,,22.15053333,104916.4011,104960.7021,4,1661.29,116.4330413,39.90795455,66.4516
中国社会科学院图书馆,1102,105060.6868,,51.1065,105009.5803,105111.7933,15,1022.13,116.4269707,39.90807669,153.3195
,1103,105089.9764,,123.6614,104966.315,105213.6378,6,6183.07,116.419906,39.90810598,370.9842
,1104,105116.2743,,0.513373333,105115.7609,105116.7877,1,154.012,116.4306112,39.90813227,1.54012
,1105,105144.8325,,12.80913333,105132.0234,105157.6416,2,1921.37,116.4251016,39.90816083,38.4274
,1106,105161.6,,12.25042667,105149.3496,105173.8504,4,918.782,116.4262436,39.9081776,36.75128
,1107,105192.0235,,25.46053333,105166.563,105217.484,2,3819.08,116.4338734,39.90820802,76.3816
北京国际饭店,1108,105232.0088,,238.9266,104993.0822,105470.9354,22,3258.09,116.4222037,39.90824801,716.7798
,1109,105327.7672,,27.85477333,105299.9124,105355.622,16,522.277,116.4317033,39.90834377,83.56432
,1110,105348.7209,,30.25252,105318.4684,105378.9734,12,756.313,116.4191486,39.90836472,90.75756
,1111,105350.25,,4.057713333,105346.1923,105354.3077,2,608.657,116.4263636,39.90836625,12.17314
,1112,105393.0511,,18.1729,105374.8782,105411.224,6,908.645,116.4183528,39.90840905,54.5187
,1113,105402.6725,,6.897,105395.7755,105409.5695,2,1034.55,116.4250965,39.90841867,20.691
,1114,105435.7166,,44.95533333,105390.7613,105480.6719,4,3371.65,116.4231239,39.90845172,134.866
,1115,105439.5564,,61.54986667,105378.0065,105501.1063,16,1154.06,116.4308151,39.90845556,184.6496
,1116,105513.4525,,6.44236,105507.0101,105519.8949,2,966.354,116.4255483,39.90852945,19.32708
,1117,105531.1057,,15.8928,105515.2129,105546.9985,2,2383.92,116.432288,39.90854711,47.6784
,1118,105616.1217,,21.22243,105594.8993,105637.3441,19,335.091,116.4248909,39.90863212,63.66729
,1119,105709.7758,,5.584816667,105704.191,105715.3606,5,335.089,116.4257546,39.90872578,16.75445
,1120,105968.4261,,25.54398,105942.8821,105993.9701,14,547.371,116.4317156,39.90898443,76.63194
,1121,106009.6602,,130.0828667,105879.5773,106139.7431,19,2053.94,116.425267,39.90902566,390.2486
,1122,106047.2963,,37.1472,106010.1491,106084.4435,8,1393.02,116.4182836,39.9090633,111.4416
,1123,106080.3471,,2.931633333,106077.4155,106083.2787,2,439.745,116.4323193,39.90909635,8.7949
,1124,106094.6948,,123.8416,105970.8532,106218.5364,17,2185.44,116.4239843,39.90911069,371.5248
,1125,106103.2363,,16.79194667,106086.4444,106120.0282,8,629.698,116.4230142,39.90911924,50.37584
,1126,106109.5842,,32.306,106077.2782,106141.8902,4,2422.95,116.4188188,39.90912558,96.918
,1127,106186.3121,,56.60373333,106129.7084,106242.9158,16,1061.32,116.4304732,39.90920231,169.8112
,1128,106229.2859,,17.15034667,106212.1356,106246.4362,8,643.138,116.4193522,39.90924529,51.45104
,1129,106234.7012,,147.5273667,106087.1738,106382.2286,23,1924.27,116.4199984,39.9092507,442.5821
,1130,106261.1007,,76.877,106184.2237,106337.9777,15,1537.54,116.4338482,39.9092771,230.631
,1131,106262.3001,,16.28893333,106246.0112,106278.589,2,2443.34,116.4216465,39.9092783,48.8668
,1132,106264.1422,,34.8144,106229.3278,106298.9566,2,5222.16,116.4263899,39.90928014,104.4432
,1133,106282.4174,,69.0435,106213.3739,106351.4609,15,1380.87,116.4330543,39.90929842,207.1305
,1134,106343.2987,,1.5273,106341.7714,106344.826,1,458.19,116.4226983,39.9093593,4.5819
,1135,106354.4945,,33.3318,106321.1627,106387.8263,12,833.295,116.4322626,39.90937049,99.9954
,1136,106418.7841,,6.607426667,106412.1767,106425.3915,4,495.557,116.4237037,39.90943478,19.82228
,1137,106456.7602,,9.37822,106447.382,106466.1384,3,937.822,116.4250407,39.90947276,28.13466
,1138,106460.8815,,44.5693,106416.3122,106505.4508,15,891.386,116.4257098,39.90947688,133.7079
,1139,106629.0602,,8.18438,106620.8758,106637.2446,6,409.219,116.4243759,39.90964506,24.55314
,1140,106869.3046,,7.5158,106861.7888,106876.8204,2,1127.37,116.4321001,39.9098853,22.5474
,1141,106938.35,,5.578853333,106932.7711,106943.9289,4,418.414,116.4242421,39.90995435,16.73656
,1142,106948.9232,,52.77533333,106896.1479,107001.6985,14,1130.9,116.4300988,39.90996492,158.326
,1143,106957.9517,,38.655,106919.2967,106996.6067,10,1159.65,116.426913,39.90997395,115.965
,1144,106961.8,,4.308973333,106957.491,106966.109,4,323.173,116.4237742,39.9099778,12.92692
,1145,106962.7966,,35.38133333,106927.4153,106998.1779,2,5307.2,116.4214932,39.9099788,106.144
,1146,106980.7032,,52.7282,106927.975,107033.4314,14,1129.89,116.4311413,39.9099967,158.1846
,1147,107088.6035,,0.978693333,107087.6248,107089.5822,2,146.804,116.4247765,39.9101046,2.93608
,1148,107089.8111,,19.78826667,107070.0228,107109.5994,2,2968.24,116.4199171,39.91010581,59.3648
北京市人民检察院,1149,107228.2852,,146.0642333,107082.221,107374.3494,11,3983.57,116.4277401,39.91024429,438.1927
,1150,107429.1966,,17.5148,107411.6818,107446.7114,3,1751.48,116.4249724,39.9104452,52.5444
,1151,107456.9964,,27.15463333,107429.8418,107484.151,7,1163.77,116.4255777,39.910473,81.4639
,1152,107498.08,,3.4869,107494.5931,107501.5669,3,348.69,116.4243571,39.91051408,10.4607
,1153,107532.4408,,3.69256,107528.7482,107536.1334,3,369.256,116.4236444,39.91054844,11.07768
,1154,107545.5168,,6.2532,107539.2636,107551.77,4,468.99,116.4302243,39.91056152,18.7596
,1155,107547.7746,,2.72525,107545.0494,107550.4999,3,272.525,116.4239601,39.91056377,8.17575
,1156,107682.0057,,35.79912,107646.2066,107717.8048,14,767.124,116.4298737,39.91069801,107.39736
,1157,107765.7381,,29.29893333,107736.4392,107795.037,4,2197.42,116.4309845,39.91078174,87.8968
,1158,107846.7752,,3.95284,107842.8224,107850.728,3,395.284,116.4224755,39.91086278,11.85852
,1159,107863.1,,2.47155,107860.6285,107865.5716,3,247.155,116.422095,39.9108791,7.41465
,1160,107888.95,,3.30925,107885.6408,107892.2593,3,330.925,116.423662,39.91090495,9.92775
,1161,107931.5376,,7.0128,107924.5248,107938.5504,2,1051.92,116.424289,39.91094754,21.0384
,1162,107998.2423,,7.088266667,107991.154,108005.3306,1,2126.48,116.421333,39.91101424,21.2648
,1163,108025.066,,5.095783333,108019.9702,108030.1618,5,305.747,116.4254532,39.91104107,15.28735
,1164,108040.5554,,15.80041667,108024.755,108056.3558,13,364.625,116.4258968,39.91105656,47.40125
,1165,108090.4,,3.91228,108086.4877,108094.3123,3,391.228,116.4222921,39.9111064,11.73684
,1166,108101.05,,1.107746667,108099.9423,108102.1577,2,166.162,116.4220213,39.91111705,3.32324
,1167,108104.1409,,18.8317,108085.3092,108122.9726,3,1883.17,116.4266342,39.91112014,56.4951
,1168,108110.8915,,5.798366667,108105.0931,108116.6899,2,869.755,116.4249191,39.91112689,17.3951
,1169,108136.75,,1.811273333,108134.9387,108138.5613,2,271.691,116.42364,39.91115275,5.43382
,1170,108240.3968,,28.80858667,108211.5882,108269.2054,16,540.161,116.4301592,39.9112564,86.42576
,1171,108251.2048,,3.82318,108247.3816,108255.028,3,382.318,116.4228306,39.9112672,11.46954
,1172,108270.8453,,10.44981333,108260.3955,108281.2951,4,783.736,116.430982,39.91128685,31.34944
,1173,108275.0664,,13.75308,108261.3133,108288.8195,6,687.654,116.4241674,39.91129107,41.25924
,1174,108429.5844,,28.38333333,108401.2011,108457.9677,4,2128.75,116.4298866,39.91144558,85.15
,1175,108504.0249,,0.973803333,108503.0511,108504.9987,1,292.141,116.4240602,39.91152002,2.92141
,1176,108512.5063,,15.40732,108497.099,108527.9136,6,770.366,116.4254443,39.91152851,46.22196
,1177,108568.5435,,24.42634667,108544.1172,108592.9698,16,457.994,116.4246136,39.91158454,73.27904
,1178,108585.3649,,23.59746667,108561.7674,108608.9624,7,1011.32,116.4217146,39.91160136,70.7924
,1179,108587.6491,,14.5106,108573.1385,108602.1597,6,725.53,116.4232445,39.91160365,43.5318
,1180,108595.2747,,13.79976,108581.4749,108609.0745,6,689.988,116.4225182,39.91161127,41.39928
华润大厦,1181,108598.2374,,217.5101,108380.7273,108815.7475,19,3434.37,116.4277142,39.91161424,652.5303
,1182,108663.7684,,11.18155,108652.5869,108674.95,5,670.893,116.4309969,39.91167977,33.54465
,1183,108738.4559,,22.63696,108715.8189,108761.0929,16,424.443,116.4240773,39.91175446,67.91088
,1184,108797.9247,,20.46377667,108777.4609,108818.3885,7,877.019,116.4237755,39.91181392,61.39133
,1185,108907.3493,,16.05292,108891.2964,108923.4022,6,802.646,116.4225386,39.91192335,48.15876
,1186,108951.7889,,23.05909667,108928.7298,108974.848,7,988.247,116.4217217,39.91196779,69.17729
九号楼,1187,108958.0824,,12.93486,108945.1475,108971.0173,6,646.743,116.4232376,39.91197408,38.80458
,1188,109214.8727,,16.798,109198.0747,109231.6707,4,1259.85,116.4300794,39.91223087,50.394
,1189,109239.6081,,15.44628,109224.1618,109255.0544,6,772.314,116.4225188,39.91225561,46.33884
,1190,109318.6177,,12.49272,109306.125,109331.1104,6,624.636,116.4232142,39.91233462,37.47816
,1191,109363.0757,,17.2001,109345.8756,109380.2758,3,1720.01,116.4246151,39.91237908,51.6003
,1192,109496.2925,,0.317574,109495.9749,109496.6101,1,95.2722,116.4234503,39.91251229,0.952722
,1193,109503.1,,1.701966667,109501.398,109504.802,2,255.295,116.4231692,39.9125191,5.1059
,1194,109506.1465,,85.17666667,109420.9698,109591.3232,11,2323,116.4216772,39.91252215,255.53
,1195,109549.5748,,0.335616667,109549.2392,109549.9104,1,100.685,116.4251289,39.91256557,1.00685
,1196,109554.15,,0.338753333,109553.8112,109554.4888,1,101.626,116.424968,39.91257015,1.01626
,1197,109555.8,,0.873943333,109554.9261,109556.6739,1,262.183,116.4246311,39.9125718,2.62183
,1198,109558.7342,,15.34741667,109543.3868,109574.0816,5,920.845,116.4264184,39.91257473,46.04225
,1199,109569.9177,,325.5787333,109244.339,109895.4964,22,4439.71,116.4276601,39.91258592,976.7362
,1200,109629.5027,,15.84692,109613.6558,109645.3496,6,792.346,116.4225169,39.9126455,47.54076
华声国际,1201,109659.6753,,95.75176667,109563.9235,109755.4271,19,1511.87,116.4298913,39.91267568,287.2553
,1202,109685.4,,1.209826667,109684.1902,109686.6098,2,181.474,116.4257059,39.9127014,3.62948
,1203,109840.1468,,0.312153667,109839.8346,109840.459,1,93.6461,116.4251051,39.91285615,0.936461
,1204,109884.6552,,8.84807,109875.8071,109893.5033,3,884.807,116.4242426,39.91290066,26.54421
,1205,109978.9283,,21.608,109957.3203,110000.5363,6,1080.4,116.4263061,39.91299493,64.824
,1206,109979.1715,,12.67756,109966.4939,109991.8491,6,633.878,116.4256126,39.91299517,38.03268
,1207,109998.3163,,19.93534,109978.381,110018.2516,6,996.767,116.4221661,39.91301432,59.80602
,1208,110010.876,,0.60262,110010.2734,110011.4786,1,180.786,116.4250238,39.91302688,1.80786
,1209,110157.5832,,28.54976,110129.0334,110186.133,12,713.744,116.4316174,39.91317358,85.64928
,1210,110215.5497,,29.837,110185.7127,110245.3867,6,1491.85,116.4327234,39.91323155,89.511
,1211,110227.8648,,6.11222,110221.7526,110233.977,3,611.222,116.4256388,39.91324386,18.33666
,1212,110342.6637,,5.9113,110336.7524,110348.575,3,591.13,116.427126,39.91335866,17.7339
,1213,110371.8445,,22.42224,110349.4223,110394.2667,16,420.417,116.4279202,39.91338784,67.26672
,1214,110400.88,,13.6377,110387.2423,110414.5177,6,681.885,116.4265529,39.91341688,40.9131
,1215,110436.8198,,56.56713333,110380.2527,110493.3869,20,848.507,116.4308725,39.91345282,169.7014
,1216,110446.7937,,9.13612,110437.6576,110455.9298,6,456.806,116.4261305,39.91346279,27.40836
亚太大厦,1217,110450.1289,,34.9369,110415.192,110485.0658,3,3493.69,116.4298484,39.91346613,104.8107
,1218,110475.35,,0.460216667,110474.8898,110475.8102,1,138.065,116.4247299,39.91349135,1.38065
